Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Diagnostic performance of reduced-dose CT with a hybrid iterative reconstruction algorithm for the detection of hypervascular liver lesions: a phantom study","European Radiology","","27","7","10.1007/s00330-016-4687-6","Atsushi NakamotoYoshikazu TanakaHiroshi JuriGo NakaiShushi YoshikawaYoshifumi Narumi","2017","http://link.springer.com/article/10.1007/s00330-016-4687-6","Article"
"The prevalence and significance of renal perfusion defects in early kidney transplants quantified using 3D contrast enhanced ultrasound (CEUS)","European Radiology","","27","11","10.1007/s00330-017-4871-3","Ben StenbergM. WilkinsonS. ElliottN. Caplan","2017","http://link.springer.com/article/10.1007/s00330-017-4871-3","Article"
"Automated double-cone-beam CT fusion technique. Enhanced evaluation of glue distribution in cases of spinal dural arteriovenous fistula (SDAVF) embolisation","European Radiology","","27","5","10.1007/s00330-016-4551-8","Giuseppe FaragòV. CaldieraC. AntozziA. BellinoA. InnocentiE. Ciceri","2017","http://link.springer.com/article/10.1007/s00330-016-4551-8","Article"
"Effect of ultra-low doses, ASIR and MBIR on density and noise levels of MDCT images of dental implant sites","European Radiology","","27","5","10.1007/s00330-016-4588-8","Gerlig WidmannReema Al-ShawafPeter SchullianRa’ed Al-SadhanRomed HörmannAsma’a A. Al-Ekrish","2017","http://link.springer.com/article/10.1007/s00330-016-4588-8","Article"
"Non-contrast 3D black blood MRI for abdominal aortic aneurysm surveillance: comparison with CT angiography","European Radiology","","27","5","10.1007/s00330-016-4559-0","Chengcheng ZhuBing TianJoseph R. LeachQi LiuJianping LuLuguang ChenDavid SalonerMichael D. Hope","2017","http://link.springer.com/article/10.1007/s00330-016-4559-0","Article"
"Outcome of hypovascular hepatic nodules with positive uptake of gadoxetic acid in patients with cirrhosis","European Radiology","","27","2","10.1007/s00330-016-4423-2","Katsuhiro SanoTomoaki IchikawaUtaroh MotosugiShintaro IchikawaHiroyuki MorisakaNobuyuki EnomotoMasanori MatsudaHideki Fujii","2017","http://link.springer.com/article/10.1007/s00330-016-4423-2","Article"
"Hepatic shear wave elastography in children under free-breathing and breath-hold conditions","European Radiology","","27","12","10.1007/s00330-017-4909-6","Caroline JungMichael GrothKay Uwe PetersenAnna HammelFlorian BrinkertEnke GrabhornSören Alexander WeidemannJasmin BuschGerhard AdamJochen Herrmann","2017","http://link.springer.com/article/10.1007/s00330-017-4909-6","Article"
"Expanded polytetrafluoroethylene-covered stent-grafts for transjugular intrahepatic portosystemic shunts in cirrhotic patients: Long-term patency and clinical outcome results","European Radiology","","27","5","10.1007/s00330-016-4570-5","Barbara GeeromsWim LalemanAnnouschka LaenenSam HeyeChris VerslypeSchalk van der MerweFrederik NevensGeert Maleux","2017","http://link.springer.com/article/10.1007/s00330-016-4570-5","Article"
"Validation of goose liver fat measurement by QCT and CSE-MRI with biochemical extraction and pathology as reference","European Radiology","","","","10.1007/s00330-017-5189-x","Li XuYangyang DuanmuGlen M. BlakeChenxin ZhangYong ZhangKeenan BrownXiaoqi WangPeng WangXingang ZhouManling ZhangChao WangZhe GuoGiuseppe GuglielmiXiaoguang Cheng","2017","http://link.springer.com/article/10.1007/s00330-017-5189-x","Article"
"Survival prediction using temporal muscle thickness measurements on cranial magnetic resonance images in patients with newly diagnosed brain metastases","European Radiology","","27","8","10.1007/s00330-016-4707-6","Julia FurtnerAnna S. BerghoffOmar M. AlbtoushRamona WoitekUlrika AsenbaumDaniela PrayerGeorg WidhalmBrigitte GatterbauerKarin DieckmannPeter BirnerBernadette AretinRupert BartschChristoph C. ZielinskiVeronika SchöpfMatthias Preusser","2017","http://link.springer.com/article/10.1007/s00330-016-4707-6","Article"
"Role of Diffusion Weighted Imaging in Musculoskeletal Infections: Current Perspectives","European Radiology","","27","1","10.1007/s00330-016-4372-9","Yogesh KumarMohammad KhaleelEthan BootheHaitham AwdehVibhor WadhwaAvneesh Chhabra","2017","http://link.springer.com/article/10.1007/s00330-016-4372-9","Article"
"Liver CT for vascular mapping during radioembolisation workup: comparison of an early and late arterial phase protocol","European Radiology","","27","1","10.1007/s00330-016-4343-1","Andor F. van den HovenManon N. G. J. A. BraatJip F. PrincePieter J. van DoormaalMaarten S. van LeeuwenMarnix G. E. H. LamMaurice A. A. J. van den Bosch","2017","http://link.springer.com/article/10.1007/s00330-016-4343-1","Article"
"CT and histopathologic characteristics of lung adenocarcinoma with pure ground-glass nodules 10 mm or less in diameter","European Radiology","","27","10","10.1007/s00330-017-4829-5","Fang WuShu-ping TianXin JinRui JingYue-qing YangMei JinShao-hong Zhao","2017","http://link.springer.com/article/10.1007/s00330-017-4829-5","Article"
"Transoesophageal echocardiography prior to catheter ablation could be avoided in atrial fibrillation patients with a low risk of stroke and without filling defects in the late-phase MDCT scan: A retrospective analysis of 783 patients","European Radiology","","","","10.1007/s00330-017-5172-6","Zhengqin ZhaiMin TangShu ZhangPihua FangYuhe JiaTianjie FengJiande Wang","2017","http://link.springer.com/article/10.1007/s00330-017-5172-6","Article"
"Simultaneous assessment of cerebral blood volume and diffusion heterogeneity using hybrid IVIM and DK MR imaging: initial experience with brain tumors","European Radiology","","27","1","10.1007/s00330-016-4272-z","Wen-Chau WuShun-Chung YangYa-Fang ChenHan-Min TsengPei-Chi My","2017","http://link.springer.com/article/10.1007/s00330-016-4272-z","Article"
"Usefulness of combined use of contrast-enhanced ultrasound and TI-RADS classification for the differentiation of benign from malignant lesions of thyroid nodules","European Radiology","","27","4","10.1007/s00330-016-4508-y","Yan ZhangPing ZhouShuang-Ming TianYong-Feng ZhaoJia-Le LiLan Li","2017","http://link.springer.com/article/10.1007/s00330-016-4508-y","Article"
"Functional connectivity and microstructural white matter changes in phenocopy frontotemporal dementia","European Radiology","","27","4","10.1007/s00330-016-4490-4","R. MeijboomR. M. E. SteketeeI. de KoningR. J. OsseL. C. JiskootF. J. de JongA. van der LugtJ. C. van SwietenM. Smits","2017","http://link.springer.com/article/10.1007/s00330-016-4490-4","Article"
"Practical use of visual medial temporal lobe atrophy cut-off scores in Alzheimer’s disease: Validation in a large memory clinic population","European Radiology","","27","8","10.1007/s00330-016-4726-3","Jules J. ClausSalka S. StaekenborgDana C. HollJelmen J. RoordaJacqueline SchuurPieter KosterCaroline E. M. TielkesPhilip Scheltens","2017","http://link.springer.com/article/10.1007/s00330-016-4726-3","Article"
"Apparent diffusion coefficient maps obtained from high b value diffusion-weighted imaging in the preoperative evaluation of gliomas at 3T: comparison with standard b value diffusion-weighted imaging","European Radiology","","27","12","10.1007/s00330-017-4910-0","Qiang ZengFei DongFeina ShiChenhan LingBiao JiangJianmin Zhang","2017","http://link.springer.com/article/10.1007/s00330-017-4910-0","Article"
"Predictive factors for malignancy in incidental pulmonary nodules detected in breast cancer patients at baseline CT","European Radiology","","27","7","10.1007/s00330-016-4627-5","Mark M. HammerEduardo J. Mortani Barbosa Jr.","2017","http://link.springer.com/article/10.1007/s00330-016-4627-5","Article"
"Prospective 1-year follow-up pilot study of CT-guided microwave ablation in the treatment of bone and soft-tissue malignant tumours","European Radiology","","27","4","10.1007/s00330-016-4528-7","Sébastien AubryJonathan DubutJean-Philippe NuefferLoic ChaigneauChrystelle VidalBruno Kastler","2017","http://link.springer.com/article/10.1007/s00330-016-4528-7","Article"
"Hemispherical photoacoustic imaging of myocardial infarction: in vivo detection and monitoring","European Radiology","","","","10.1007/s00330-017-5209-x","Jing LvYa PengShi LiZhide GuoQingliang ZhaoXianzhong ZhangLiming Nie","2017","http://link.springer.com/article/10.1007/s00330-017-5209-x","Article"
"Comparison between automated breast volume scanner (ABVS) versus hand-held ultrasound as a second look procedure after magnetic resonance imaging","European Radiology","","27","9","10.1007/s00330-017-4749-4","Rossano GiromettiMartina ZanotelViviana LonderoMassimo BazzocchiChiara Zuiani","2017","http://link.springer.com/article/10.1007/s00330-017-4749-4","Article"
"Subsolid pulmonary nodule morphology and associated patient characteristics in a routine clinical population","European Radiology","","27","2","10.1007/s00330-016-4429-9","Onno M. MetsPim A. de JongErnst Th. ScholtenKaman ChungBram van GinnekenCornelia M. Schaefer-Prokop","2017","http://link.springer.com/article/10.1007/s00330-016-4429-9","Article"
"Preoperative multiparametric MRI of the prostate for the prediction of lymph node metastases in prostate cancer patients treated with extended pelvic lymph node dissection","European Radiology","","","","10.1007/s00330-017-5229-6","Giorgio BrembillaPaolo Dell’OglioArmando StabileAlessandro AmbrosiGiulia CristelLisa BrunettiAnna DamascelliMassimo FreschiAntonio EspositoAlberto BrigantiFrancesco MontorsiAlessandro Del MaschioFrancesco De Cobelli","2017","http://link.springer.com/article/10.1007/s00330-017-5229-6","Article"
"Diagnostic accuracy of transabdominal high-resolution US for staging gallbladder cancer and differential diagnosis of neoplastic polyps compared with EUS","European Radiology","","27","7","10.1007/s00330-016-4646-2","Jeong Sub LeeJung Hoon KimYong Jae KimJi Kon RyuYong-Tae KimJae Young LeeJoon Koo Han","2017","http://link.springer.com/article/10.1007/s00330-016-4646-2","Article"
"In-vivo monitoring of development of cholangiocarcinoma induced with C. sinensis and N-nitrosodimethylamine in Syrian golen hamsters using ultrasonography and magnetic resonance imaging: a preliminary study","European Radiology","","27","4","10.1007/s00330-016-4510-4","Hyunsik WooJoon Koo HanJung Hoon KimSung-Tae HongMd. Hafiz UddinJa-June Jang","2017","http://link.springer.com/article/10.1007/s00330-016-4510-4","Article"
"CT imaging before transcatheter aortic valve implantation (TAVI) using variable helical pitch scanning and its diagnostic performance for coronary artery disease","European Radiology","","27","5","10.1007/s00330-016-4547-4","Shunsuke MatsumotoYoshitake YamadaMasahiro HashimotoTeppei OkamuraMinoru YamadaFumiaki YashimaKentaro HayashidaKeiichi FukudaMasahiro Jinzaki","2017","http://link.springer.com/article/10.1007/s00330-016-4547-4","Article"
"Specific imaging characteristic of solitary necrotic nodule of the liver: Marked peripheral rim-like enhancement with internal hypointensity on longer delayed MRI","European Radiology","","27","9","10.1007/s00330-017-4731-1","Jiayang FangXiaoyuan MaDexin YuXiangxing MaYing XiangLijuan Guo","2017","http://link.springer.com/article/10.1007/s00330-017-4731-1","Article"
"Gd-EOB-DTPA-enhanced MRI for monitoring future liver remnant function after portal vein embolization and extended hemihepatectomy: A prospective trial","European Radiology","","27","7","10.1007/s00330-016-4674-y","Dominik GeiselPhilip RaabeLutz LüdemannMaciej MalinowskiMartin StockmannDaniel SeehoferJohann PratschkeBernd HammTimm Denecke","2017","http://link.springer.com/article/10.1007/s00330-016-4674-y","Article"
"Non-contrast-enhanced MR angiography in critical limb ischemia: performance of quiescent-interval single-shot (QISS) and TSE-based subtraction techniques","European Radiology","","27","3","10.1007/s00330-016-4448-6","Mustafa A. AltahaJeffrey D. JaskolkaKongteng TanManuela RickPeter SchmittRavi J. MenezesBernd J. Wintersperger","2017","http://link.springer.com/article/10.1007/s00330-016-4448-6","Article"
"Percutaneous transluminal forceps biopsy in patients suspected of having malignant biliary obstruction: factors influencing the outcomes of 271 patients","European Radiology","","27","10","10.1007/s00330-017-4796-x","Jung Gu ParkGyoo-Sik JungJong Hyouk YunByung Chul YunSang Uk LeeByung Hoon HanJi Ho Ko","2017","http://link.springer.com/article/10.1007/s00330-017-4796-x","Article"
"Optimisation of sonourethrography: the clamp method","European Radiology","","","","10.1007/s00330-017-5211-3","Juan de Dios Berná-MestreThierry BalmacedaDiego MartínezJose F. EscuderoGloria MartínezJosé A. GarcíaManuel CanterasJuan D. Berná-Serna","2017","http://link.springer.com/article/10.1007/s00330-017-5211-3","Article"
"CT-guided transgluteal biopsy for systematic sampling of the prostate in patients without rectal access: a 13-year single-center experience","European Radiology","","27","8","10.1007/s00330-016-4694-7","Michael C. OlsonThomas D. AtwellLance A. MynderseBernard F. KingTimothy WelchAjit H. Goenka","2017","http://link.springer.com/article/10.1007/s00330-016-4694-7","Article"
"Trends and patterns of computed tomography scan use among children in The Netherlands: 1990–2012","European Radiology","","27","6","10.1007/s00330-016-4566-1","Johanna M. MeulepasAnne M. J. B. SmetsRutger A. J. NievelsteinPatrycja GradowskaJonathan VerbekeHerma C. HolscherMatthieu J. C. M. RuttenMariëtte KieftCécile M. RonckersMichael Hauptmann","2017","http://link.springer.com/article/10.1007/s00330-016-4566-1","Article"
"Obituary for Prof. Helen M. L. Carty","European Radiology","","27","10","10.1007/s00330-017-4916-7","Adrian K. Dixon","2017","http://link.springer.com/article/10.1007/s00330-017-4916-7","Article"
"Extralobar pulmonary sequestration in neonates: The natural course and predictive factors associated with spontaneous regression","European Radiology","","27","6","10.1007/s00330-016-4594-x","Hee Mang YoonEllen Ai-Rhan KimSung-Hoon ChungSeon-Ok KimAh Young JungYoung Ah ChoChong Hyun YoonJin Seong Lee","2017","http://link.springer.com/article/10.1007/s00330-016-4594-x","Article"
"Prognostic value of preoperative intratumoral FDG uptake heterogeneity in patients with epithelial ovarian cancer","European Radiology","","27","1","10.1007/s00330-016-4368-5","Maria LeeHyunjong LeeGi Jeong CheonHee Seung KimHyun Hoon ChungJae-Weon KimNoh-Hyun ParkYong Sang Song","2017","http://link.springer.com/article/10.1007/s00330-016-4368-5","Article"
