Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Vein Diameter on Unenhanced Multidetector CT Predicts Reperfusion of Pulmonary Arteriovenous Malformation after Embolotherapy","European Radiology","","26","8","10.1007/s00330-015-4090-8","Delphine GamondèsSalim Si-MohamedVincent CottinSophie GonidecLoïc BousselPhilippe DouekDidier Revel","2016","http://link.springer.com/article/10.1007/s00330-015-4090-8","Article"
"Endovascular treatment of complex aortic aneurysms: prevalence of acute kidney injury and effect on long-term renal function","European Radiology","","26","6","10.1007/s00330-015-3993-8","Anna M. SailerPatricia J. NelemansCamille van BerloOzan YazarMichiel W. de HaanDominik FleischmannGeert Willem H. Schurink","2016","http://link.springer.com/article/10.1007/s00330-015-3993-8","Article"
"Abdominal fat volume estimation by stereology on CT: a comparison with manual planimetry","European Radiology","","26","3","10.1007/s00330-015-3865-2","G. E. ManiosM. MazonakisC. VoulgarisA. KarantanasJ. Damilakis","2016","http://link.springer.com/article/10.1007/s00330-015-3865-2","Article"
"Visualisation of passive middle ear implants by cone beam and multi-detector computed tomography: a comparative in vitro study","European Radiology","","26","12","10.1007/s00330-016-4312-8","T. D. NguyenS. KöslingR. MlynskiS. K. Plontke","2016","http://link.springer.com/article/10.1007/s00330-016-4312-8","Article"
"A comparison of digital tomosynthesis and chest radiography in evaluating airway lesions using computed tomography as a reference","European Radiology","","26","9","10.1007/s00330-015-4127-z","Ji Yung ChooKi Yeol LeeAmi YuJe-Hyeong KimSeung Heon LeeJung Won ChoiEun-Young KangYu Whan Oh","2016","http://link.springer.com/article/10.1007/s00330-015-4127-z","Article"
"Region-specific changes in brain diffusivity in fetal isolated mild ventriculomegaly","European Radiology","","26","3","10.1007/s00330-015-3893-y","Gal YanivEldad KatorzaRonen BercovitzDafi BergmanGahl GreenbergAnat BiegonChen Hoffmann","2016","http://link.springer.com/article/10.1007/s00330-015-3893-y","Article"
"Comparison of shear wave velocities on ultrasound elastography between different machines, transducers, and acquisition depths: a phantom study","European Radiology","","26","10","10.1007/s00330-016-4212-y","Hyun Joo ShinMyung-Joon KimHa Yan KimYun Ho RohMi-Jung Lee","2016","http://link.springer.com/article/10.1007/s00330-016-4212-y","Article"
"Fleischner recommendations for the management of subsolid pulmonary nodules: high awareness but limited conformance – a survey study","European Radiology","","26","11","10.1007/s00330-016-4249-y","Onno M. MetsPim A. de JongKaman ChungJan-Willem J. LammersBram van GinnekenCornelia M. Schaefer-Prokop","2016","http://link.springer.com/article/10.1007/s00330-016-4249-y","Article"
"Reproducibility of the SPI-US protocol for ultrasound diameter measurements of the Posterior Circumflex Humeral Artery and Deep Brachial Artery: an inter-rater reliability study","European Radiology","","26","8","10.1007/s00330-015-4110-8","Daan van de PolSena AlaeikhanehshirP. Paul F. M. KuijerAart TerpstraMarja J. C. Pannekoek-HekmanR. Nils PlankenMario Maas","2016","http://link.springer.com/article/10.1007/s00330-015-4110-8","Article"
"The Yield of Pre-operative Breast MRI in Patients According to Breast Tissue Density","European Radiology","","26","9","10.1007/s00330-015-4118-0","Jean M. SeelyLeslie LambNeera MalikJacqueline Lau","2016","http://link.springer.com/article/10.1007/s00330-015-4118-0","Article"
"CT screening for lung cancer: Frequency of enlarged adrenal glands identified in baseline and annual repeat rounds","European Radiology","","26","12","10.1007/s00330-016-4331-5","Minxia HuRowena YipDavid Y. YankelevitzClaudia I. Henschke","2016","http://link.springer.com/article/10.1007/s00330-016-4331-5","Article"
"What Evidence Is There That Gadobutrol Causes Increasing Signal Intensity within the Dentate Nucleus and Globus Pallidus on Unenhanced T1W MRI in Patients with RRMS?","European Radiology","","26","3","10.1007/s00330-015-4019-2","Jacob AgrisHubertus PietschThomas Balzer","2016","http://link.springer.com/article/10.1007/s00330-015-4019-2","Article"
"Signal intensity change on unenhanced T1-weighted images in dentate nucleus following gadobenate dimeglumine in patients with and without previous multiple administrations of gadodiamide","European Radiology","","26","11","10.1007/s00330-016-4269-7","Joana RamalhoRichard C SemelkaMamdoh AlObaidyMiguel RamalhoRenato H NunesMauricio Castillo","2016","http://link.springer.com/article/10.1007/s00330-016-4269-7","Article"
"Multimodality imaging assessment of the deleterious role of the intraluminal thrombus on the growth of abdominal aortic aneurysm in a rat model","European Radiology","","26","7","10.1007/s00330-015-4010-y","Alain NchimiAudrey CourtoisMounia El HachemiZiad TouatPierre DrionNadia WithofsGeoff WarnockMohamed-Ali BahriJean-Michel DognéJean-Paul Cheramy-BienLaurent SchoysmanJulien JoskinJean-Baptiste MichelJean-Olivier DefraigneAlain PlenevauxNatzi Sakalihasan","2016","http://link.springer.com/article/10.1007/s00330-015-4010-y","Article"
"Accuracy and role of contrast-enhanced CT in diagnosis and surgical planning in 88 soft tissue tumours of extremities","European Radiology","","26","7","10.1007/s00330-015-4047-y","Lucia VergaElena Maria Brach del PreverAlessandra LinariSara RobiatiArmanda De MarchiDomenico MartoranoMichele BoffanoRaimondo PianaCarlo Faletti","2016","http://link.springer.com/article/10.1007/s00330-015-4047-y","Article"
"Functional gadoxetate disodium-enhanced MRI in patients with primary sclerosing cholangitis (PSC)","European Radiology","","26","4","10.1007/s00330-015-3913-y","Heiko HinrichsJan B. HinrichsMarcel GutberletHenrike LenzenHans-Juergen RaatschenFrank WackerKristina I. Ringe","2016","http://link.springer.com/article/10.1007/s00330-015-3913-y","Article"
"Assessment of two-dimensional (2D) and three-dimensional (3D) lower limb measurements in adults: Comparison of micro-dose and low-dose biplanar radiographs","European Radiology","","26","9","10.1007/s00330-015-4166-5","Andrea B. RosskopfChristian W. A. PfirrmannFlorian M. Buck","2016","http://link.springer.com/article/10.1007/s00330-015-4166-5","Article"
"Computer-aided detection of pulmonary nodules: a comparative study using the public LIDC/IDRI database","European Radiology","","26","7","10.1007/s00330-015-4030-7","Colin JacobsEva M. van RikxoortKeelin MurphyMathias ProkopCornelia M. Schaefer-ProkopBram van Ginneken","2016","http://link.springer.com/article/10.1007/s00330-015-4030-7","Article"
"Burden of waiting for surveillance CT colonography in patients with screen-detected 6–9 mm polyps","European Radiology","","26","11","10.1007/s00330-016-4251-4","Charlotte J. Tutein NoltheniusThierry N. BoellaardMargriet C. de HaanC. Yung NioMaarten G. J. ThomeerShandra BipatAlexander D. Montauban van SwijndregtMarie-Louise Essink-BotErnst J. KuipersEvelien DekkerJaap Stoker","2016","http://link.springer.com/article/10.1007/s00330-016-4251-4","Article"
"Validation and reappraisal of the assessment for retreatment with transarterial chemoembolization score for unresectable non-metastatic hepatocellular carcinoma in a hepatitis b virus-endemic region","European Radiology","","26","10","10.1007/s00330-015-4185-2","Yeonjung HaJung Bok LeeJu Hyun ShimKang Mo KimYoung-Suk LimHyun-Ki YoonYong Moon ShinHan Chu Lee","2016","http://link.springer.com/article/10.1007/s00330-015-4185-2","Article"
"Non-contrast-enhanced MRA of renal artery stenosis: validation against DSA in a porcine model","European Radiology","","26","2","10.1007/s00330-015-3833-x","T. A. BleyC. J. FrançoisM. L. SchieblerO. WiebenN. TakeiJ. H. BrittainA. Munoz Del RioT. M. GristS. B. Reeder","2016","http://link.springer.com/article/10.1007/s00330-015-3833-x","Article"
"Reduction in respiratory motion artefacts on gadoxetate-enhanced MRI after training technicians to apply a simple and more patient-adapted breathing command","European Radiology","","26","8","10.1007/s00330-015-4086-4","Andreas GutzeitSimon MatooriJohannes M. FroehlichConstantin von WeymarnCarolin ReischauerOrpheus KolokythasMatthias GoyenKlaus HerganMatthias MeissnitzerRosemarie ForstnerJan D. SoykaAleksis DoertDow-Mu Koh","2016","http://link.springer.com/article/10.1007/s00330-015-4086-4","Article"
"Clinical feasibility of a myocardial signal intensity threshold-based semi-automated cardiac magnetic resonance segmentation method","European Radiology","","26","5","10.1007/s00330-015-3952-4","Akos Varga-SzemesGiuseppe MuscogiuriU. Joseph SchoepfJulian L. WichmannPal SuranyiCarlo N. De CeccoPaola M. CannaòMatthias RenkerStefanie MangoldMary A. FoxBalazs Ruzsics","2016","http://link.springer.com/article/10.1007/s00330-015-3952-4","Article"
"Topographic organization of motor fibre tracts in the human brain: findings in multiple locations using magnetic resonance diffusion tensor tractography","European Radiology","","26","6","10.1007/s00330-015-3989-4","Dong-Hoon LeeDo-Wan LeeBong-Soo Han","2016","http://link.springer.com/article/10.1007/s00330-015-3989-4","Article"
"Impact of image denoising on image quality, quantitative parameters and sensitivity of ultra-low-dose volume perfusion CT imaging","European Radiology","","26","1","10.1007/s00330-015-3853-6","Ahmed E. OthmanCarolin BrockmannZepa YangChangwon KimSaif AfatRastislav PjontekOmid NikoubashmanMarc A. BrockmannKonstantin NikolaouMartin WiesmannJong Hyo Kim","2016","http://link.springer.com/article/10.1007/s00330-015-3853-6","Article"
"68Ga-PSMA I&T PET/CT for assessment of prostate cancer: evaluation of image quality after forced diuresis and delayed imaging","European Radiology","","26","12","10.1007/s00330-016-4308-4","Thorsten DerlinDesiree WeibergChristoph von KlotHans-Jürgen WesterChristoph HenkenberensTobias L. RossHans ChristiansenAxel S. MerseburgerFrank M. Bengel","2016","http://link.springer.com/article/10.1007/s00330-016-4308-4","Article"
"Feasibility of test-bolus DCE-MRI using CAIPIRINHA-VIBE for the evaluation of pancreatic malignancies","European Radiology","","26","11","10.1007/s00330-016-4209-6","Jimi HuhYoonseok ChoiDong-Cheol WooNieun SeoBohyun KimChang Kyung LeeIn Seong KimDominik NickelKyung Won Kim","2016","http://link.springer.com/article/10.1007/s00330-016-4209-6","Article"
"Percutaneous osteosynthesis in the pelvis in cancer patients","European Radiology","","26","6","10.1007/s00330-015-3971-1","Frederic DeschampsThierry de BaereAntoine HakimeErnesto PearsonGeoffroy FarouilChristophe TeriitehauLambros Tselikas","2016","http://link.springer.com/article/10.1007/s00330-015-3971-1","Article"
"Gastroduodenal stent placement versus surgical gastrojejunostomy for the palliation of gastric outlet obstructions in patients with unresectable gastric cancer: a propensity score-matched analysis","European Radiology","","26","8","10.1007/s00330-015-4106-4","Jung-Hoon ParkHo-Young SongSung-Cheol YunMoon-Won YooMin-Hee RyuJin Hyoung KimDo Hoon KimJeong Hoon LeeWei-Zhong ZhouJeong Hwan YookHwoon-Yong Jung","2016","http://link.springer.com/article/10.1007/s00330-015-4106-4","Article"
"Dynamic multidetector CT and non-contrast-enhanced MR for right adrenal vein imaging: comparison with catheter venography in adrenal venous sampling","European Radiology","","26","3","10.1007/s00330-015-3872-3","Hideki OtaKazumasa SeijiMasahiro KawabataNozomi SataniKei OmataYoshikiyo OnoYoshitsugu IwakuraRyo MorimotoTomonori MatsuuraMasataka KudoJunya TominagaFumitoshi SatohSadayoshi ItoKei Takase","2016","http://link.springer.com/article/10.1007/s00330-015-3872-3","Article"
"Contrast-enhanced dual energy mammography with a novel anode/filter combination and artifact reduction: a feasibility study","European Radiology","","26","6","10.1007/s00330-015-4007-6","Thomas KnoglerPeter HomolkaMathias HörnigRobert LeithnerGeorg LangsMartin WaitzbauerKatja Pinker-DomenigSabine LeitnerThomas H. Helbich","2016","http://link.springer.com/article/10.1007/s00330-015-4007-6","Article"
"Low-dose computed tomography for lung cancer screening: comparison of performance between annual and biennial screen","European Radiology","","26","11","10.1007/s00330-016-4228-3","Nicola SverzellatiM. SilvaG. CalaresoC. GaleoneA. MarchianòS. SestiniG. SozziU. Pastorino","2016","http://link.springer.com/article/10.1007/s00330-016-4228-3","Article"
"The diagnostic value of magnetic resonance urography using a balanced turbo field echo sequence","European Radiology","","26","12","10.1007/s00330-016-4256-z","Egemen ÇifçiGökçen ÇobanTufan ÇiçekUmut Gönülalan","2016","http://link.springer.com/article/10.1007/s00330-016-4256-z","Article"
"Iodine concentration as a perfusion surrogate marker in oncology: Further elucidation of the underlying mechanisms using Volume Perfusion CT with 80 kVp","European Radiology","","26","9","10.1007/s00330-015-4154-9","Wolfgang M. ThaissUlrike HaberlandSascha KaufmannDaniel SpiraChristoph ThomasKonstantin NikolaouMarius HorgerAlexander W. Sauter","2016","http://link.springer.com/article/10.1007/s00330-015-4154-9","Article"
"Magnetic resonance imaging of pulmonary nodules: accuracy in a granulomatous disease–endemic region","European Radiology","","26","9","10.1007/s00330-015-4125-1","Natália Henz ConcattoGuilherme WatteEdson MarchioriKlaus IrionJosé Carlos FelicettiJosé Jesus CamargoBruno Hochhegger","2016","http://link.springer.com/article/10.1007/s00330-015-4125-1","Article"
"In vitro artefact assessment of a new MR-compatible microwave antenna and a standard MR-compatible radiofrequency ablation electrode for tumour ablation","European Radiology","","26","3","10.1007/s00330-015-3891-0","Rüdiger HoffmannHansjörg RemppFrank EibofnerDavid-Emanuel KeßlerGunnar BlumenstockJakob WeißPhilippe L. PereiraKonstantin NikolaouStephan Clasen","2016","http://link.springer.com/article/10.1007/s00330-015-3891-0","Article"
"Clinical role of early dynamic FDG-PET/CT for the evaluation of renal cell carcinoma","European Radiology","","26","6","10.1007/s00330-015-4026-3","Reiko NakajimaKoichiro AbeTsunenori KondoKazunari TanabeShuji Sakai","2016","http://link.springer.com/article/10.1007/s00330-015-4026-3","Article"
"Human AAT gene transfer to pig liver improved by using a perfusion isolated organ endovascular procedure","European Radiology","","26","1","10.1007/s00330-015-3792-2","Luis SendraDaniel PérezAntonio MiguelMaría José HerreroInmaculada NogueraAna DíazDomingo BarettinoLuis Martí-BonmatíSalvador F. Aliño","2016","http://link.springer.com/article/10.1007/s00330-015-3792-2","Article"
"Morphological imaging and T2 and T2* mapping of hip cartilage at 7 Tesla MRI under the influence of intravenous gadolinium","European Radiology","","26","11","10.1007/s00330-016-4247-0","Andrea Lazik-PalmOliver KraffChristina GeisSören JohstJuliane GoebelMark E. LaddHarald H. QuickJens M. Theysohn","2016","http://link.springer.com/article/10.1007/s00330-016-4247-0","Article"
