Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Pulmonary arterial stiffening in COPD and its implications for right ventricular remodelling","European Radiology","","","","10.1007/s00330-018-5346-x","Jonathan R. Weir-McCallPatrick SK Liu-Shiu-CheongAllan D. StruthersBrian J. LipworthJ. Graeme Houston","2018","http://link.springer.com/article/10.1007/s00330-018-5346-x","Article"
"Quantitative susceptibility mapping in combination with water-fat separation for simultaneous liver iron and fat fraction quantification","European Radiology","","","","10.1007/s00330-017-5263-4","Huimin LinHongjiang WeiNaying HeCaixia FuShu ChengJun ShenBaisong WangXu YanChunlei LiuFuhua Yan","2018","http://link.springer.com/article/10.1007/s00330-017-5263-4","Article"
"Primary lower limb lymphoedema: classification with non-contrast MR lymphography","European Radiology","","28","1","10.1007/s00330-017-4948-z","Lionel ArrivéS. DerhyB. DahanS. El MouhadiL. Monnier-CholleyY. MenuC. Becker","2018","http://link.springer.com/article/10.1007/s00330-017-4948-z","Article"
"Lateral epicondylitis: Associations of MR imaging and clinical assessments with treatment options in patients receiving conservative and arthroscopic managements","European Radiology","","28","3","10.1007/s00330-017-5084-5","Ji Young JeonMin Hee LeeIn-Ho JeonHye Won ChungSang Hoon LeeMyung Jin Shin","2018","http://link.springer.com/article/10.1007/s00330-017-5084-5","Article"
"Multiregional radiomics features from multiparametric MRI for prediction of MGMT methylation status in glioblastoma multiforme: A multicentre study","European Radiology","","","","10.1007/s00330-017-5302-1","Zhi-Cheng LiHongmin BaiQiuchang SunQihua LiLei LiuYan ZouYinsheng ChenChaofeng LiangHairong Zheng","2018","http://link.springer.com/article/10.1007/s00330-017-5302-1","Article"
"Breast compression parameters and mammographic density in the Norwegian Breast Cancer Screening Programme","European Radiology","","28","4","10.1007/s00330-017-5104-5","Nataliia MoshinaMarta RomanGunvor G. WaadeSofie SebuødegårdGiske UrsinSolveig Hofvind","2018","http://link.springer.com/article/10.1007/s00330-017-5104-5","Article"
"A semiquantitative MRI-Score can predict loss of lung function in patients with cystic fibrosis: Preliminary results","European Radiology","","28","1","10.1007/s00330-017-4870-4","Juergen F. SchaeferAndreas HectorKatharina SchmidtMatthias TeufelSabrina FleischerUte Graepler-MainkaJoachim RiethmuellerSergios GatidisSusanne SchaeferKonstantin NikolaouDominik HartlIlias Tsiflikas","2018","http://link.springer.com/article/10.1007/s00330-017-4870-4","Article"
"The diagnostic performance of reduced-dose CT for suspected appendicitis in paediatric and adult patients: A systematic review and diagnostic meta-analysis","European Radiology","","","","10.1007/s00330-017-5231-z","Hee Mang YoonChong Hyun SuhYoung Ah ChoJeong Rye KimJin Seong LeeAh Young JungJung Heon KimJeong-Yong LeeSo Yeon Kim","2018","http://link.springer.com/article/10.1007/s00330-017-5231-z","Article"
"Preoperative prediction of sentinel lymph node metastasis in breast cancer based on radiomics of T2-weighted fat-suppression and diffusion-weighted MRI","European Radiology","","28","2","10.1007/s00330-017-5005-7","Yuhao DongQianjin FengWei YangZixiao LuChunyan DengLu ZhangZhouyang LianJing LiuXiaoning LuoShufang PeiXiaokai MoWenhui HuangChanghong LiangBin ZhangShuixing Zhang","2018","http://link.springer.com/article/10.1007/s00330-017-5005-7","Article"
"Left ventricular regional myocardial motion and twist function in repaired tetralogy of Fallot evaluated by magnetic resonance tissue phase mapping","European Radiology","","28","1","10.1007/s00330-017-4908-7","Meng-Chu ChangMing-Ting WuKen-Pen WengMao-Yuan SuMarius MenzaHung-Chieh HuangHsu-Hsia Peng","2018","http://link.springer.com/article/10.1007/s00330-017-4908-7","Article"
"Contrast-enhanced MRI after neoadjuvant chemotherapy of breast cancer: lesion-to-background parenchymal signal enhancement ratio for discriminating pathological complete response from minimal residual tumour","European Radiology","","","","10.1007/s00330-017-5251-8","Soo-Yeon KimNariya ChoSung Ui ShinHan-Byoel LeeWonshik HanIn Ae ParkBo Ra KwonSoo Yeon KimSu Hyun LeeJung Min ChangWoo Kyung Moon","2018","http://link.springer.com/article/10.1007/s00330-017-5251-8","Article"
"Endovascular interventional modalities for haemorrhage control in abnormal placental implantation deliveries: a systematic review and meta-analysis","European Radiology","","","","10.1007/s00330-017-5222-0","Yousef ShahinChun Lap Pang","2018","http://link.springer.com/article/10.1007/s00330-017-5222-0","Article"
"Intravoxel incoherent motion magnetic resonance imaging for differentiating metastatic and non-metastatic lymph nodes in pancreatic ductal adenocarcinoma","European Radiology","","","","10.1007/s00330-017-5259-0","Dailin RongYize MaoWanming HuShuhang XuJun WangHaoqiang HeShengping LiRong Zhang","2018","http://link.springer.com/article/10.1007/s00330-017-5259-0","Article"
"Morphological classification of intraductal papillary neoplasm of the bile duct","European Radiology","","28","4","10.1007/s00330-017-5123-2","Shihong YingMingliang YingWenjie LiangZhaoming WangQidong WangFeng ChenWenbo Xiao","2018","http://link.springer.com/article/10.1007/s00330-017-5123-2","Article"
"Hip shape is symmetric, non-dependent on limb dominance and gender-specific: implications for femoroacetabular impingement. A 3D CT analysis in asymptomatic subjects","European Radiology","","28","4","10.1007/s00330-017-5072-9","Vasco V. MascarenhasPaulo RegoPedro DantasMiguel CastroLennart JansRui M. MarquesNélia GouveiaFrancisco SoldadoOlufemi R. AyeniJosé G. Consciência","2018","http://link.springer.com/article/10.1007/s00330-017-5072-9","Article"
"Controversies on lung cancers manifesting as part-solid nodules","European Radiology","","28","2","10.1007/s00330-017-4975-9","Rowena YipKunwei LiLi LiuDongming XuKathleen TamDavid F. YankelevitzEmanuela TaioliBetsy BeckerClaudia I. Henschke","2018","http://link.springer.com/article/10.1007/s00330-017-4975-9","Article"
"How, When, Why in Magnetic Resonance Arthrography: an International Survey by the European Society of Musculoskeletal Radiology (ESSR)","European Radiology","","","","10.1007/s00330-017-5208-y","Luca Maria SconfienzaDomenico AlbanoCarmelo MessinaEnzo SilvestriAlberto Stefano Tagliafico","2018","http://link.springer.com/article/10.1007/s00330-017-5208-y","Article"
"Comparison of hybrid 68Ga-PSMA-PET/CT and 99mTc-DPD-SPECT/CT for the detection of bone metastases in prostate cancer patients: Additional value of morphologic information from low dose CT","European Radiology","","28","2","10.1007/s00330-017-4994-6","Jan-Carlo JanssenSebastian MeißnerNadine WoythalVikas PrasadWinfried BrennerGerd DiederichsBernd HammMarcus R. Makowski","2018","http://link.springer.com/article/10.1007/s00330-017-4994-6","Article"
"A noise-optimized virtual monoenergetic reconstruction algorithm improves the diagnostic accuracy of late hepatic arterial phase dual-energy CT for the detection of hypervascular liver lesions","European Radiology","","","","10.1007/s00330-018-5313-6","Carlo N. De CeccoDamiano CarusoU. Joseph SchoepfDomenico De SantisGiuseppe MuscogiuriMoritz H. AlbrechtFelix G. MeinelJulian L. WichmannPhilip F. BurchettAkos Varga-SzemesDouglas H. SheaforAndrew D. Hardie","2018","http://link.springer.com/article/10.1007/s00330-018-5313-6","Article"
"Evaluation of age-dependent morphometrics of the meniscofemoral ligaments in reference to the posterior cruciate ligament in routine MRI","European Radiology","","","","10.1007/s00330-017-5128-x","Sebastian RöhrichFranz KainbergerLena Hirtler","2018","http://link.springer.com/article/10.1007/s00330-017-5128-x","Article"
"Baseline and annual repeat rounds of screening: implications for optimal regimens of screening","European Radiology","","28","3","10.1007/s00330-017-5029-z","Claudia I. HenschkeMary SalvatoreMatthew ChamCharles A. PowellLarry DiFabrizioRaja FloresAndrew KaufmanCorey EberRowena YipDavid F. Yankelevitz","2018","http://link.springer.com/article/10.1007/s00330-017-5029-z","Article"
"Post-contrast acute kidney injury. Part 2: risk stratification, role of hydration and other prophylactic measures, patients taking metformin and chronic dialysis patients","European Radiology","","","","10.1007/s00330-017-5247-4","Aart J. van der MolenPeter ReimerIlona A. DekkersGeorg BongartzMarie-France BellinMichele BertolottoOlivier ClementGertraud Heinz-PeerFulvio StaculJudith A. W. WebbHenrik S. Thomsen","2018","http://link.springer.com/article/10.1007/s00330-017-5247-4","Article"
"Apparent diffusion coefficient for molecular subtyping of non-gadolinium-enhancing WHO grade II/III glioma: volumetric segmentation versus two-dimensional region of interest analysis","European Radiology","","","","10.1007/s00330-018-5351-0","S. C. ThustS. HassaneinS. BisdasJ. H. ReesH. HyareJ. A. MaynardS. BrandnerC. TurH. R. JägerT. A. YousryL. Mancini","2018","http://link.springer.com/article/10.1007/s00330-018-5351-0","Article"
"Vertebral metastases from neuroendocrine tumours: How to avoid false positives on 68Ga-DOTA-TOC PET using CT pattern analysis?","European Radiology","","","","10.1007/s00330-017-5294-x","Mathieu GauthéNathalie Testart DardelFernando Ruiz SantiagoJessica OhnonaValérie NatafFrançoise MontraversJean-Noël Talbot","2018","http://link.springer.com/article/10.1007/s00330-017-5294-x","Article"
"Optimising preoperative risk stratification tools for prostate cancer using mpMRI","European Radiology","","28","3","10.1007/s00330-017-5031-5","Lars A. R. ReisæterJurgen J. FüttererAre LosnegårdYngve NygårdJan MonssenKarsten GravdalOle J. HalvorsenLars A. AkslenMartin BiermannSvein HaukaasJarle RørvikChristian Beisland","2018","http://link.springer.com/article/10.1007/s00330-017-5031-5","Article"
"Is impaired cerebral vasoreactivity an early marker of cognitive decline in multiple sclerosis patients?","European Radiology","","28","3","10.1007/s00330-017-5068-5","Aude MetzgerEmmanuelle Le BarsJeremy DeverdunFrançois MolinoBénédicte MaréchalMarie-Christine PicotXavier AyrignacClarisse CarraLuc BauchetAlexandre KrainikPierre LabaugeNicolas Menjot de Champfleur","2018","http://link.springer.com/article/10.1007/s00330-017-5068-5","Article"
"Ferumoxytol-enhanced magnetic resonance angiography for the assessment of potential kidney transplant recipients","European Radiology","","28","1","10.1007/s00330-017-4934-5","Sokratis StoumposMartin HennessyAlex T. VeseyAleksandra RadjenovicRam KasthuriDavid B. KingsmorePatrick B. MarkGiles Roditi","2018","http://link.springer.com/article/10.1007/s00330-017-4934-5","Article"
"Effect of intra-articular injection of intermediate-weight hyaluronic acid on hip and knee cartilage: in-vivo evaluation using T2 mapping","European Radiology","","","","10.1007/s00330-017-5186-0","Giulio FerreroLuca Maria SconfienzaFrancesco FizEmanuele FabbroAngelo CorazzaDaniele DettoreDavide OrlandiCarlo CastellazzoStefano TornagoGiovanni Serafini","2018","http://link.springer.com/article/10.1007/s00330-017-5186-0","Article"
"Discrimination between benign and malignant breast lesions using volumetric quantitative dynamic contrast-enhanced MR imaging","European Radiology","","28","3","10.1007/s00330-017-5050-2","Ziliang ChengZhuo WuGuangzi ShiZhilong YiMingwei XieWeike ZengChao SongChushan ZhengJun Shen","2018","http://link.springer.com/article/10.1007/s00330-017-5050-2","Article"
"Age- and sex-based resource utilisation and costs in patients with acute chest pain undergoing cardiac CT angiography: pooled evidence from ROMICAT II and ACRIN-PA trials","European Radiology","","28","2","10.1007/s00330-017-4981-y","Fabian BambergThomas MayrhoferMaros FerencikDaniel O. BittnerTravis R. HallettSumbal JanjuaChristopher L. SchlettJohn T. NagurneyJames E. UdelsonQuynh A. TruongPamela K. WoodardJudd E. HollanderHarold LittUdo Hoffmann","2018","http://link.springer.com/article/10.1007/s00330-017-4981-y","Article"
"Gd-EOB-DTPA-enhanced T1 relaxometry for assessment of liver function determined by real-time 13C-methacetin breath test","European Radiology","","","","10.1007/s00330-018-5337-y","Michael HaimerlIrene FuhrmannStefanie PoelsterlClaudia FellnerMarcel D. NickelKilian WeigandMarc H. DahlkeNiklas VerlohChristian StroszczynskiPhilipp Wiggermann","2018","http://link.springer.com/article/10.1007/s00330-018-5337-y","Article"
"Coronary plaque characteristics on baseline CT predict the need for late revascularization in symptomatic patients after percutaneous intervention","European Radiology","","","","10.1007/s00330-018-5320-7","Mengmeng YuZhigang LuWenbin LiMeng WeiJing YanJiayin Zhang","2018","http://link.springer.com/article/10.1007/s00330-018-5320-7","Article"
"Dynamic contrast-enhanced ultrasonography (D-CEUS) for the early prediction of bevacizumab efficacy in patients with metastatic colorectal cancer","European Radiology","","","","10.1007/s00330-017-5254-5","Michele AmadoriDomenico BaroneEmanuela ScarpiDevil OboldiElena AmadoriGianfranco BandiAlice RossiFabio FerroniAngela RagazziniAndrea Casadei GardiniGiovanni Luca FrassinetiGiampaolo GavelliAlessandro Passardi","2018","http://link.springer.com/article/10.1007/s00330-017-5254-5","Article"
"Diagnostic feasibility and safety of CT-guided core biopsy for lung nodules less than or equal to 8 mm: A single-institution experience","European Radiology","","28","2","10.1007/s00330-017-5027-1","Ying-Yueh ChangChun-Ku ChenYi-Chen YehMei-Han Wu","2018","http://link.springer.com/article/10.1007/s00330-017-5027-1","Article"
"Validation of a model for predicting smear-positive active pulmonary tuberculosis in patients with initial acid-fast bacilli smear-negative sputum","European Radiology","","28","1","10.1007/s00330-017-4959-9","Jun -Jun Yeh","2018","http://link.springer.com/article/10.1007/s00330-017-4959-9","Article"
"Magnetic resonance imaging for detection of parametrial invasion in cervical cancer: An updated systematic review and meta-analysis of the literature between 2012 and 2016","European Radiology","","28","2","10.1007/s00330-017-4958-x","Sungmin WooChong Hyun SuhSang Youn KimJeong Yeon ChoSeung Hyup Kim","2018","http://link.springer.com/article/10.1007/s00330-017-4958-x","Article"
"Increased severity of liver fat content and liver fibrosis in non-alcoholic fatty liver disease correlate with epicardial fat volume in type 2 diabetes: A prospective study","European Radiology","","28","4","10.1007/s00330-017-5075-6","Sharon S. BrouhaPhirum NguyenRicki BettencourtClaude B. SirlinRohit Loomba","2018","http://link.springer.com/article/10.1007/s00330-017-5075-6","Article"
"Whole-tumour diffusion kurtosis MR imaging histogram analysis of rectal adenocarcinoma: Correlation with clinical pathologic prognostic factors","European Radiology","","28","4","10.1007/s00330-017-5094-3","Yanfen CuiXiaotang YangXiaosong DuZhizheng ZhuoLei XinXintao Cheng","2018","http://link.springer.com/article/10.1007/s00330-017-5094-3","Article"
"Non-invasive monitoring of the therapeutic response in sorafenib-treated hepatocellular carcinoma based on photoacoustic imaging","European Radiology","","28","1","10.1007/s00330-017-4960-3","Seunghyun LeeJung Hoon KimJae Hwan LeeJeong Hwa LeeJoon Koo Han","2018","http://link.springer.com/article/10.1007/s00330-017-4960-3","Article"
"18F-Fluciclovine PET/MRI for preoperative lymph node staging in high-risk prostate cancer patients","European Radiology","","","","10.1007/s00330-017-5213-1","Kirsten M. SelnæsBrage Krüger-StokkeMattijs ElschotFrode WillochØystein StørkersenElise SandsmarkSiver A. MoestueMay-Britt TessemDag HalvorsenEirik KjøbliAnders AngelsenSverre LangørgenHelena BertilssonTone F. Bathen","2018","http://link.springer.com/article/10.1007/s00330-017-5213-1","Article"
"Dual-layer DECT for multiphasic hepatic CT with 50 percent iodine load: a matched-pair comparison with a 120 kVp protocol","European Radiology","","28","4","10.1007/s00330-017-5114-3","Yasunori NagayamaTakeshi NakauraSeitaro OdaDaisuke UtsunomiyaYoshinori FunamaYuji IyamaNarumi TaguchiTomohiro NamimotoHideaki YukiMasafumi KidohKenichiro HirataMasataka NakagawaYasuyuki Yamashita","2018","http://link.springer.com/article/10.1007/s00330-017-5114-3","Article"
"Proton density fat fraction (PDFF) MRI for differentiation of benign and malignant vertebral lesions","European Radiology","","","","10.1007/s00330-017-5241-x","Frederic Carsten SchmeelJulian Alexander LuetkensPeter Johannes WagenhäuserMichael Meier-SchroersDaniel Lloyd KuettingAndreas FeißtJürgen GiesekeLeonard Christopher SchmeelFrank TräberHans Heinz SchildGuido Matthias Kukuk","2018","http://link.springer.com/article/10.1007/s00330-017-5241-x","Article"
"Nonsuppressing normal thymus on chemical-shift MR imaging and anterior mediastinal lymphoma: differentiation with diffusion-weighted MR imaging by using the apparent diffusion coefficient","European Radiology","","28","4","10.1007/s00330-017-5142-z","Adriano Massimiliano PriolaSandro Massimo PriolaDario GnedMaria Teresa GiraudoAndrea Veltri","2018","http://link.springer.com/article/10.1007/s00330-017-5142-z","Article"
"Peritoneal and pleural fluids may appear hyperintense on hepatobiliary phase using hepatobiliary MR contrast agents","European Radiology","","","","10.1007/s00330-017-5261-6","Maria CiolinaMichele Di MartinoOnorina BrunoRomain PommierValérie VilgrainMaxime Ronot","2018","http://link.springer.com/article/10.1007/s00330-017-5261-6","Article"
