dois,license,journal_title,publisher,issued,issn_type.x,issn,year_flipped,issn_type.y
10.1007/s13147-016-0397-4,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2016,issn_1,1869-4179,1998,issn
10.1007/s13147-016-0399-2,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2016,issn_1,1869-4179,1998,issn
10.1007/s13147-016-0412-9,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2017,issn_1,1869-4179,1998,issn
10.1007/s13147-016-0415-6,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2017,issn_1,1869-4179,1998,issn
10.1007/s13147-016-0418-3,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2016,issn_1,1869-4179,1998,issn
10.1007/s13147-016-0420-9,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2016,issn_1,1869-4179,1998,issn
10.1007/s13147-016-0423-6,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2016,issn_1,1869-4179,1998,issn
10.1007/s13147-016-0428-1,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2016,issn_1,1869-4179,1998,issn
10.1007/s13147-017-0491-2,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2017,issn_1,1869-4179,1998,issn
10.1007/s13147-017-0503-2,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2017,issn_1,1869-4179,1998,issn
10.1007/s13147-017-0487-y,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2017,issn_1,1869-4179,1998,issn
10.1007/s13147-017-0497-9,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2017,issn_1,1869-4179,1998,issn
10.1007/s13147-017-0498-8,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2017,issn_1,1869-4179,1998,issn
10.1007/s13147-017-0504-1,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2017,issn_1,1869-4179,1998,issn
10.1007/s13147-017-0477-0,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2017,issn_1,1869-4179,1998,issn
10.1007/s13147-017-0486-z,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2017,issn_1,1869-4179,1998,issn
10.1007/s13147-017-0509-9,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2018,issn_1,1869-4179,1998,issn
10.1007/s13147-017-0512-1,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2017,issn_1,1869-4179,1998,issn
10.1007/s13147-018-0550-3,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2018,issn_1,1869-4179,1998,issn
10.1007/s13147-018-0552-1,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2018,issn_1,1869-4179,1998,issn
10.1007/s13147-018-0554-z,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2018,issn_1,1869-4179,1998,issn
10.1007/s13147-018-0553-0,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2018,issn_1,1869-4179,1998,issn
10.1007/s13147-018-0559-7,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2018,issn_1,1869-4179,1998,issn
10.1007/s13147-012-0209-4,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2013,issn_1,1869-4179,1998,issn
10.1007/s13147-013-0222-2,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2013,issn_1,1869-4179,1998,issn
10.1007/s13147-013-0235-x,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2013,issn_1,1869-4179,1998,issn
10.1007/s13147-013-0232-0,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2013,issn_1,1869-4179,1998,issn
10.1007/s13147-013-0229-8,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2013,issn_1,1869-4179,1998,issn
10.1007/s13147-013-0227-x,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2013,issn_1,1869-4179,1998,issn
10.1007/s13147-018-0521-8,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2018,issn_1,1869-4179,1998,issn
10.1007/s13147-018-0522-7,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2018,issn_1,1869-4179,1998,issn
10.1007/s13147-013-0231-1,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2013,issn_1,1869-4179,1998,issn
10.1007/s13147-013-0238-7,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2013,issn_1,1869-4179,1998,issn
10.1007/s13147-018-0523-6,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2018,issn_1,1869-4179,1998,issn
10.1007/s13147-018-0524-5,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2018,issn_1,1869-4179,1998,issn
10.1007/s13147-013-0242-y,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2013,issn_1,1869-4179,1998,issn
10.1007/s13147-013-0247-6,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2013,issn_1,1869-4179,1998,issn
10.1007/s13147-013-0246-7,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2013,issn_1,1869-4179,1998,issn
10.1007/s13147-013-0251-x,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2013,issn_1,1869-4179,1998,issn
10.1007/s13147-013-0252-9,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2013,issn_1,1869-4179,1998,issn
10.1007/s13147-018-0540-5,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2018,issn_1,1869-4179,1998,issn
10.1007/s13147-018-0542-3,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2018,issn_1,1869-4179,1998,issn
10.1007/s13147-018-0544-1,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2018,issn_1,1869-4179,1998,issn
10.1007/s13147-018-0561-0,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2018,issn_1,1869-4179,1998,issn
10.1007/s13147-013-0262-7,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2014,issn_1,1869-4179,1998,issn
10.1007/s13147-013-0260-9,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2013,issn_1,1869-4179,1998,issn
10.1007/s13147-013-0265-4,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2014,issn_1,1869-4179,1998,issn
10.1007/s13147-014-0271-1,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2014,issn_1,1869-4179,1998,issn
10.1007/s13147-014-0272-0,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2014,issn_1,1869-4179,1998,issn
10.1007/s13147-014-0275-x,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2014,issn_1,1869-4179,1998,issn
10.1007/s13147-014-0273-z,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2014,issn_1,1869-4179,1998,issn
10.1007/s13147-014-0281-z,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2014,issn_1,1869-4179,1998,issn
10.1007/s13147-014-0287-6,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2014,issn_1,1869-4179,1998,issn
10.1007/s13147-014-0293-8,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2014,issn_1,1869-4179,1998,issn
10.1007/s13147-014-0289-4,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2014,issn_1,1869-4179,1998,issn
10.1007/s13147-014-0296-5,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2014,issn_1,1869-4179,1998,issn
10.1007/s13147-015-0375-2,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2016,issn_1,1869-4179,1998,issn
10.1007/s13147-015-0373-4,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2016,issn_1,1869-4179,1998,issn
10.1007/s13147-015-0374-3,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2016,issn_1,1869-4179,1998,issn
10.1007/s13147-016-0381-z,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2016,issn_1,1869-4179,1998,issn
10.1007/s13147-016-0424-5,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2016,issn_1,1869-4179,1998,issn
10.1007/s13147-016-0426-3,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2016,issn_1,1869-4179,1998,issn
10.1007/s13147-016-0391-x,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2016,issn_1,1869-4179,1998,issn
10.1007/s13147-016-0384-9,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2016,issn_1,1869-4179,1998,issn
10.1007/s13147-016-0383-x,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2016,issn_1,1869-4179,1998,issn
10.1007/s13147-016-0414-7,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2016,issn_1,1869-4179,1998,issn
10.1007/s13147-016-0389-4,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2016,issn_1,1869-4179,1998,issn
10.1007/s13147-016-0393-8,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2016,issn_1,1869-4179,1998,issn
10.1007/s13147-016-0396-5,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2016,issn_1,1869-4179,1998,issn
10.1007/s13147-016-0394-7,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2016,issn_1,1869-4179,1998,issn
10.1007/s13147-016-0432-5,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2016,issn_1,1869-4179,1998,issn
10.1007/s13147-016-0392-9,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2016,issn_1,1869-4179,1998,issn
10.1007/s13147-016-0401-z,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2016,issn_1,1869-4179,1998,issn
10.1007/s13147-016-0386-7,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2016,issn_1,1869-4179,1998,issn
10.1007/s13147-016-0387-6,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2016,issn_1,1869-4179,1998,issn
10.1007/s13147-016-0405-8,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2016,issn_1,1869-4179,1998,issn
10.1007/s13147-016-0409-4,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2016,issn_1,1869-4179,1998,issn
10.1007/s13147-016-0410-y,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2016,issn_1,1869-4179,1998,issn
10.1007/s13147-016-0395-6,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2016,issn_1,1869-4179,1998,issn
10.1007/s13147-017-0514-z,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2018,issn_1,1869-4179,1998,issn
10.1007/s13147-018-0557-9,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2018,issn_1,1869-4179,1998,issn
10.1007/s13147-015-0340-0,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2015,issn_1,1869-4179,1998,issn
10.1007/s13147-015-0342-y,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2015,issn_1,1869-4179,1998,issn
10.1007/s13147-018-0519-2,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2018,issn_1,1869-4179,1998,issn
10.1007/s13147-015-0329-8,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2015,issn_1,1869-4179,1998,issn
10.1007/s13147-016-0474-8,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2018,issn_1,1869-4179,1998,issn
10.1007/s13147-018-0535-2,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2018,issn_1,1869-4179,1998,issn
10.1007/s13147-018-0546-z,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2018,issn_1,1869-4179,1998,issn
10.1007/s13147-018-0539-y,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2018,issn_1,1869-4179,1998,issn
10.1007/s13147-014-0327-2,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2015,issn_1,1869-4179,1998,issn
10.1007/s13147-015-0354-7,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2015,issn_1,1869-4179,1998,issn
10.1007/s13147-015-0356-5,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2015,issn_1,1869-4179,1998,issn
10.1007/s13147-015-0346-7,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2015,issn_1,1869-4179,1998,issn
10.1007/s13147-014-0321-8,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2015,issn_1,1869-4179,1998,issn
10.1007/s13147-016-0403-x,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2018,issn_1,1869-4179,1998,issn
10.1007/s13147-016-0411-x,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2016,issn_1,1869-4179,1998,issn
10.1007/s13147-016-0448-x,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2016,issn_1,1869-4179,1998,issn
10.1007/s13147-016-0425-4,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2016,issn_1,1869-4179,1998,issn
10.1007/s13147-014-0322-7,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2015,issn_1,1869-4179,1998,issn
10.1007/s13147-015-0355-6,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2015,issn_1,1869-4179,1998,issn
10.1007/s13147-018-0551-2,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2018,issn_1,1869-4179,1998,issn
10.1007/s13147-016-0451-2,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2016,issn_1,1869-4179,1998,issn
10.1007/s13147-018-0545-0,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2018,issn_1,1869-4179,1998,issn
10.1007/s13147-016-0417-4,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2016,issn_1,1869-4179,1998,issn
10.1007/s13147-016-0422-7,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2016,issn_1,1869-4179,1998,issn
10.1007/s13147-017-0510-3,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2018,issn_1,1869-4179,1998,issn
10.1007/s13147-018-0538-z,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2018,issn_1,1869-4179,1998,issn
10.1007/s13147-018-0555-y,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2018,issn_1,1869-4179,1998,issn
10.1007/s13147-015-0334-y,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2015,issn_1,1869-4179,1998,issn
10.1007/s13147-018-0517-4,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2018,issn_1,1869-4179,1998,issn
10.1007/s13147-013-0245-8,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2013,issn_1,1869-4179,1998,issn
10.1007/s13147-014-0304-9,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2014,issn_1,1869-4179,1998,issn
10.1007/s13147-017-0493-0,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2017,issn_1,1869-4179,1998,issn
10.1007/s13147-017-0508-x,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2017,issn_1,1869-4179,1998,issn
10.1007/s13147-018-0533-4,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2018,issn_1,1869-4179,1998,issn
10.1007/s13147-018-0560-1,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2018,issn_1,1869-4179,1998,issn
10.1007/s13147-013-0254-7,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2013,issn_1,1869-4179,1998,issn
10.1007/s13147-013-0224-0,http://creativecommons.org/licenses/by-nc-nd/3.0,Raumforschung und Raumordnung,Walter de Gruyter GmbH,2013,issn_1,1869-4179,1998,issn
