period,journal_title,country,hybrid_type,oapc_n_year
2013,Neuroinformatics,GBR,Open APC (Hybrid),1
2013,NeuroMolecular Medicine,AUT,Open APC (Hybrid),1
2013,Neuron,AUT,Open APC (Hybrid),2
2013,Neuropathology and Applied Neurobiology,GBR,Open APC (Hybrid),1
2013,Neuropharmacology,AUT,Open APC (Hybrid),1
2013,Neuropsychologia,AUT,Open APC (Hybrid),1
2013,Neuropsychologia,GBR,Open APC (Hybrid),1
2013,Neuropsychopharmacology,AUT,Open APC (Hybrid),1
2013,Neuroscience,AUT,Open APC (Hybrid),2
2013,Neuroscience & Biobehavioral Reviews,AUT,Open APC (Hybrid),2
2013,Neuroscience Letters,AUT,Open APC (Hybrid),1
2013,New Ideas in Psychology,AUT,Open APC (Hybrid),2
2013,New Phytologist,AUT,Open APC (Hybrid),3
2013,New Phytologist,GBR,Open APC (Hybrid),1
2013,"Nuclear Instruments and Methods in Physics Research Section A: Accelerators, Spectrometers, Detectors and Associated Equipment",AUT,Open APC (Hybrid),1
2013,"Nuclear Instruments and Methods in Physics Research Section A: Accelerators, Spectrometers, Detectors and Associated Equipment",GBR,Open APC (Hybrid),1
2013,Nuclear Instruments and Methods in Physics Research Section B: Beam Interactions with Materials and Atoms,AUT,Open APC (Hybrid),2
2013,Nuclear Medicine and Biology,AUT,Open APC (Hybrid),2
2013,Nuclear Physics A,AUT,Open APC (Hybrid),1
2013,Oecologia,AUT,Open APC (Hybrid),1
2013,Oikos,AUT,Open APC (Hybrid),1
2013,Oikos,GBR,Open APC (Hybrid),1
2013,Optics & Laser Technology,AUT,Open APC (Hybrid),1
2013,Optics Letters,AUT,Open APC (Hybrid),1
2013,Order,AUT,Open APC (Hybrid),1
2013,Organic Electronics,AUT,Open APC (Hybrid),3
2013,Organic Letters,AUT,Open APC (Hybrid),2
2013,Organic Process Research & Development,AUT,Open APC (Hybrid),1
2013,Organisms Diversity & Evolution,AUT,Open APC (Hybrid),2
2013,Organometallics,AUT,Open APC (Hybrid),8
2013,Osteoarthritis and Cartilage,AUT,Open APC (Hybrid),1
2013,"Palaeogeography, Palaeoclimatology, Palaeoecology",AUT,Open APC (Hybrid),1
2013,Palaeontology,AUT,Open APC (Hybrid),1
2013,Personality and Individual Differences,AUT,Open APC (Hybrid),2
2013,Pflügers Archiv - European Journal of Physiology,AUT,Open APC (Hybrid),3
2013,Pharmacology & Therapeutics,AUT,Open APC (Hybrid),1
2013,Phycological Research,AUT,Open APC (Hybrid),1
2013,Physica D: Nonlinear Phenomena,AUT,Open APC (Hybrid),1
2013,physica status solidi (RRL) - Rapid Research Letters,AUT,Open APC (Hybrid),1
2013,Physical Chemistry Chemical Physics,GBR,Open APC (Hybrid),2
2013,Physical Review A,AUT,Open APC (Hybrid),2
2013,Physical Review B,AUT,Open APC (Hybrid),3
2013,Physical Review D,AUT,Open APC (Hybrid),1
2013,Physical Review Letters,AUT,Open APC (Hybrid),5
2013,Physics of Fluids,AUT,Open APC (Hybrid),1
2013,Phytochemistry,AUT,Open APC (Hybrid),1
2013,Placenta,AUT,Open APC (Hybrid),1
2013,Plant and Soil,AUT,Open APC (Hybrid),1
2013,Plant Molecular Biology,AUT,Open APC (Hybrid),1
2013,Plant Molecular Biology Reporter,AUT,Open APC (Hybrid),1
2013,Plant Reproduction,AUT,Open APC (Hybrid),1
2013,Polymer,AUT,Open APC (Hybrid),1
2013,Polymer Chemistry,GBR,Open APC (Hybrid),2
2013,Progress in Organic Coatings,GBR,Open APC (Hybrid),1
2013,Progress in Particle and Nuclear Physics,AUT,Open APC (Hybrid),1
2013,Protein Science,AUT,Open APC (Hybrid),1
2013,Psychiatry Research,AUT,Open APC (Hybrid),1
2013,Psycho-Oncology,AUT,Open APC (Hybrid),1
2013,Psychoneuroendocrinology,AUT,Open APC (Hybrid),1
2013,Quaternary Science Reviews,AUT,Open APC (Hybrid),1
2013,Quaternary Science Reviews,GBR,Open APC (Hybrid),1
2013,Radiotherapy and Oncology,AUT,Open APC (Hybrid),2
2013,Research in Developmental Disabilities,AUT,Open APC (Hybrid),2
2013,Resuscitation,AUT,Open APC (Hybrid),1
2013,Review of Palaeobotany and Palynology,AUT,Open APC (Hybrid),1
2013,Reviews in Fish Biology and Fisheries,AUT,Open APC (Hybrid),1
2013,Reviews of Geophysics,GBR,Open APC (Hybrid),1
2013,Schizophrenia Research,AUT,Open APC (Hybrid),1
2013,Science and Engineering Ethics,USA,Open APC (Hybrid),1
2013,Science of The Total Environment,GBR,Open APC (Hybrid),1
2013,Semigroup Forum,AUT,Open APC (Hybrid),1
2013,Seminars in Cell & Developmental Biology,AUT,Open APC (Hybrid),1
2013,Sensors and Actuators A: Physical,AUT,Open APC (Hybrid),3
2013,Sensors and Actuators B: Chemical,AUT,Open APC (Hybrid),1
2013,Social Indicators Research,GBR,Open APC (Hybrid),1
2013,Social Policy & Administration,GBR,Open APC (Hybrid),1
2013,Social Science Research,AUT,Open APC (Hybrid),1
2013,Software & Systems Modeling,AUT,Open APC (Hybrid),2
2013,Soil Biology and Biochemistry,AUT,Open APC (Hybrid),7
2013,Solid State Ionics,AUT,Open APC (Hybrid),1
2013,Solid-State Electronics,AUT,Open APC (Hybrid),1
2013,Spectrochimica Acta Part A: Molecular and Biomolecular Spectroscopy,AUT,Open APC (Hybrid),1
2013,Sports Engineering,GBR,Open APC (Hybrid),1
2013,Statistics in Medicine,GBR,Open APC (Hybrid),1
2013,Strategic Entrepreneurship Journal,GBR,Open APC (Hybrid),1
2013,Structure,AUT,Open APC (Hybrid),1
2013,Studia Logica,AUT,Open APC (Hybrid),1
2013,Studies in History and Philosophy of Science Part C: Studies in History and Philosophy of Biological and Biomedical Sciences,AUT,Open APC (Hybrid),1
2013,Surface and Interface Analysis,AUT,Open APC (Hybrid),1
2013,Surface Science,AUT,Open APC (Hybrid),3
2013,Surveys in Geophysics,AUT,Open APC (Hybrid),1
2013,Sustainable Cities and Society,GBR,Open APC (Hybrid),1
2013,Talanta,AUT,Open APC (Hybrid),1
2013,Technological Forecasting and Social Change,AUT,Open APC (Hybrid),1
2013,Tectonophysics,AUT,Open APC (Hybrid),2
2013,Tetrahedron,AUT,Open APC (Hybrid),1
2013,Tetrahedron,GBR,Open APC (Hybrid),1
2013,Tetrahedron Letters,AUT,Open APC (Hybrid),1
2013,Tetrahedron: Asymmetry,AUT,Open APC (Hybrid),1
2013,The American Journal of Human Genetics,AUT,Open APC (Hybrid),1
2013,The American Journal of Pathology,AUT,Open APC (Hybrid),1
2013,The Australian Educational Researcher,AUT,Open APC (Hybrid),1
2013,The Cerebellum,GBR,Open APC (Hybrid),1
2013,The ISME Journal,AUT,Open APC (Hybrid),2
2013,The Journal of Arthroplasty,AUT,Open APC (Hybrid),1
2013,The Journal of Chemical Physics,AUT,Open APC (Hybrid),2
2013,The Journal of Chemical Thermodynamics,AUT,Open APC (Hybrid),2
2013,The Journal of Creative Behavior,AUT,Open APC (Hybrid),1
2013,The Journal of Organic Chemistry,AUT,Open APC (Hybrid),4
2013,The Journal of Physical Chemistry A,AUT,Open APC (Hybrid),11
2013,The Journal of Physical Chemistry B,AUT,Open APC (Hybrid),7
2013,The Journal of Physical Chemistry C,AUT,Open APC (Hybrid),17
2013,The Journal of Physical Chemistry Letters,AUT,Open APC (Hybrid),5
2013,The Journal of Physical Chemistry Letters,GBR,Open APC (Hybrid),1
2013,The Journal of Physiology,AUT,Open APC (Hybrid),1
2013,The Journal of Physiology,GBR,Open APC (Hybrid),2
2013,The Journal of Steroid Biochemistry and Molecular Biology,AUT,Open APC (Hybrid),1
2013,The Journal of Thoracic and Cardiovascular Surgery,AUT,Open APC (Hybrid),1
2013,The Lancet,GBR,Open APC (Hybrid),1
2013,The Plant Journal,AUT,Open APC (Hybrid),2
2013,The Plant Journal,GBR,Open APC (Hybrid),1
2013,The Prostate,AUT,Open APC (Hybrid),1
2013,The Science of Nature,AUT,Open APC (Hybrid),1
2013,Theoretical and Applied Climatology,AUT,Open APC (Hybrid),1
2013,Theoretical Chemistry Accounts,AUT,Open APC (Hybrid),1
2013,Theoretical Computer Science,AUT,Open APC (Hybrid),2
2013,Thin Solid Films,AUT,Open APC (Hybrid),3
2013,Thin Solid Films,GBR,Open APC (Hybrid),1
2013,Tourism Management,AUT,Open APC (Hybrid),1
2013,Toxicology,AUT,Open APC (Hybrid),1
2013,Toxicology and Applied Pharmacology,AUT,Open APC (Hybrid),1
2013,Trees,AUT,Open APC (Hybrid),1
2013,Trends in Biotechnology,AUT,Open APC (Hybrid),1
2013,Trends in Cognitive Sciences,AUT,Open APC (Hybrid),1
2013,Trends in Genetics,AUT,Open APC (Hybrid),1
2013,Trends in Molecular Medicine,AUT,Open APC (Hybrid),1
2013,Ultramicroscopy,AUT,Open APC (Hybrid),1
2013,Ultrasonics,AUT,Open APC (Hybrid),2
2013,Vaccine,AUT,Open APC (Hybrid),2
2013,Veterinary Immunology and Immunopathology,CAN,Open APC (Hybrid),1
2013,Water History,AUT,Open APC (Hybrid),6
2013,Water Research,AUT,Open APC (Hybrid),1
2013,Water Research,GBR,Open APC (Hybrid),2
2013,Water Resources Research,GBR,Open APC (Hybrid),2
2013,Weather,GBR,Open APC (Hybrid),1
2013,Wind Energy,AUT,Open APC (Hybrid),1
2013,Wood Science and Technology,AUT,Open APC (Hybrid),1
2013,X-Ray Spectrometry,AUT,Open APC (Hybrid),1
2013,Zeitschrift für die neutestamentliche Wissenschaft,AUT,Open APC (Hybrid),1
2013,Zeitschrift für Medizinische Physik,AUT,Open APC (Hybrid),1
2013,NA,AUT,Open APC (Hybrid),127
2013,NA,CAN,Open APC (Hybrid),3
2013,NA,DEU,Open APC (Hybrid),1
2013,NA,GBR,Open APC (Hybrid),24
2013,NA,SWE,Open APC (Hybrid),19
2013,NA,USA,Open APC (Hybrid),3
2014,Accident Analysis & Prevention,CAN,Open APC (Hybrid),1
2014,Accident Analysis & Prevention,GBR,Open APC (Hybrid),1
2014,Accounts of Chemical Research,GBR,Open APC (Hybrid),1
2014,ACS Applied Materials & Interfaces,AUT,Open APC (Hybrid),2
2014,ACS Applied Materials & Interfaces,GBR,Open APC (Hybrid),7
2014,ACS Catalysis,GBR,Open APC (Hybrid),3
2014,ACS Chemical Biology,AUT,Open APC (Hybrid),1
2014,ACS Chemical Biology,GBR,Open APC (Hybrid),6
2014,ACS Macro Letters,AUT,Open APC (Hybrid),1
2014,ACS Macro Letters,GBR,Open APC (Hybrid),1
2014,ACS Medicinal Chemistry Letters,GBR,Open APC (Hybrid),1
2014,ACS Nano,AUT,Open APC (Hybrid),4
2014,ACS Nano,GBR,Open APC (Hybrid),12
2014,ACS Photonics,GBR,Open APC (Hybrid),1
2014,ACS Sustainable Chemistry & Engineering,GBR,Open APC (Hybrid),1
2014,ACS Synthetic Biology,AUT,Open APC (Hybrid),1
2014,ACS Synthetic Biology,GBR,Open APC (Hybrid),3
2014,Acta Astronautica,GBR,Open APC (Hybrid),1
2014,Acta Biomaterialia,GBR,Open APC (Hybrid),9
2014,Acta Crystallographica Section A Foundations and Advances,GBR,Open APC (Hybrid),1
2014,Acta Crystallographica Section D Biological Crystallography,AUT,Open APC (Hybrid),3
2014,Acta Crystallographica Section D Biological Crystallography,GBR,Open APC (Hybrid),8
2014,Acta Crystallographica Section F Structural Biology and Crystallization Communications,AUT,Open APC (Hybrid),2
2014,Acta Crystallographica Section F Structural Biology and Crystallization Communications,GBR,Open APC (Hybrid),5
2014,Acta Crystallographica Section F Structural Biology Communications,AUT,Open APC (Hybrid),2
2014,Acta Materialia,AUT,Open APC (Hybrid),2
2014,Acta Materialia,GBR,Open APC (Hybrid),4
2014,Acta Neuropathologica,AUT,Open APC (Hybrid),1
2014,Acta Neuropathologica,GBR,Open APC (Hybrid),4
2014,Acta Ophthalmologica,AUT,Open APC (Hybrid),1
2014,Acta Ophthalmologica,GBR,Open APC (Hybrid),1
2014,Acta Paediatrica,GBR,Open APC (Hybrid),4
2014,Acta Physiologica,GBR,Open APC (Hybrid),2
2014,Acta Psychiatrica Scandinavica,GBR,Open APC (Hybrid),1
2014,Acta Psychologica,DEU,Open APC (Hybrid),1
2014,Addiction,GBR,Open APC (Hybrid),16
2014,Addiction Biology,SWE,Open APC (Hybrid),1
2014,Addictive Behaviors,GBR,Open APC (Hybrid),3
2014,Administration and Policy in Mental Health and Mental Health Services Research,GBR,Open APC (Hybrid),3
2014,Advanced Drug Delivery Reviews,GBR,Open APC (Hybrid),1
2014,Advanced Energy Materials,GBR,Open APC (Hybrid),5
2014,Advanced Functional Materials,GBR,Open APC (Hybrid),6
2014,Advanced Healthcare Materials,GBR,Open APC (Hybrid),3
2014,Advanced Materials,AUT,Open APC (Hybrid),2
2014,Advanced Materials,GBR,Open APC (Hybrid),9
2014,Advanced Materials Interfaces,GBR,Open APC (Hybrid),4
2014,Advanced Optical Technologies,GBR,Open APC (Hybrid),1
2014,Advanced Synthesis & Catalysis,AUT,Open APC (Hybrid),1
2014,Advanced Synthesis & Catalysis,GBR,Open APC (Hybrid),1
2014,Advances in Biological Regulation,GBR,Open APC (Hybrid),1
2014,Advances in Colloid and Interface Science,GBR,Open APC (Hybrid),2
2014,Advances in Life Course Research,AUT,Open APC (Hybrid),1
2014,Advances in Life Course Research,GBR,Open APC (Hybrid),1
2014,Advances in Mathematics,GBR,Open APC (Hybrid),2
2014,Advances in Space Research,GBR,Open APC (Hybrid),1
2014,Advances in Water Resources,GBR,Open APC (Hybrid),1
2014,AEU - International Journal of Electronics and Communications,AUT,Open APC (Hybrid),1
2014,African Archaeological Review,GBR,Open APC (Hybrid),1
2014,AGE,GBR,Open APC (Hybrid),3
2014,Ageing Research Reviews,GBR,Open APC (Hybrid),1
2014,Agricultural and Forest Meteorology,GBR,Open APC (Hybrid),2
2014,Agronomy for Sustainable Development,AUT,Open APC (Hybrid),1
2014,Agronomy for Sustainable Development,GBR,Open APC (Hybrid),1
2014,Agronomy for Sustainable Development,SWE,Open APC (Hybrid),1
2014,AI & SOCIETY,GBR,Open APC (Hybrid),1
2014,AIChE Journal,GBR,Open APC (Hybrid),7
2014,AIDS and Behavior,GBR,Open APC (Hybrid),4
2014,Algebra universalis,AUT,Open APC (Hybrid),1
2014,Algorithmica,GBR,Open APC (Hybrid),1
2014,Alimentary Pharmacology & Therapeutics,GBR,Open APC (Hybrid),2
2014,Allergy,AUT,Open APC (Hybrid),3
2014,Allergy,GBR,Open APC (Hybrid),6
2014,American Anthropologist,GBR,Open APC (Hybrid),1
2014,American Journal of Human Biology,GBR,Open APC (Hybrid),5
2014,American Journal of Medical Genetics Part A,GBR,Open APC (Hybrid),4
2014,American Journal of Medical Genetics Part B: Neuropsychiatric Genetics,GBR,Open APC (Hybrid),2
2014,American Journal of Obstetrics and Gynecology,GBR,Open APC (Hybrid),2
2014,American Journal of Physical Anthropology,GBR,Open APC (Hybrid),2
2014,American Journal of Preventive Medicine,GBR,Open APC (Hybrid),2
2014,American Journal of Reproductive Immunology,GBR,Open APC (Hybrid),1
2014,American Journal of Transplantation,GBR,Open APC (Hybrid),3
2014,Amino Acids,GBR,Open APC (Hybrid),1
2014,Anaesthesia,GBR,Open APC (Hybrid),1
2014,Analysis and Mathematical Physics,GBR,Open APC (Hybrid),1
2014,Analytica Chimica Acta,AUT,Open APC (Hybrid),1
2014,Analytica Chimica Acta,GBR,Open APC (Hybrid),1
2014,Analytical and Bioanalytical Chemistry,AUT,Open APC (Hybrid),3
2014,Analytical Chemistry,AUT,Open APC (Hybrid),6
2014,Analytical Chemistry,GBR,Open APC (Hybrid),12
2014,Analytical Methods,GBR,Open APC (Hybrid),1
2014,Andrology,GBR,Open APC (Hybrid),1
2014,Angewandte Chemie,AUT,Open APC (Hybrid),2
2014,Angewandte Chemie,GBR,Open APC (Hybrid),7
2014,Angewandte Chemie International Edition,AUT,Open APC (Hybrid),3
2014,Angewandte Chemie International Edition,GBR,Open APC (Hybrid),27
2014,Animal Behaviour,AUT,Open APC (Hybrid),2
2014,Animal Behaviour,GBR,Open APC (Hybrid),3
2014,Animal Cognition,AUT,Open APC (Hybrid),1
2014,Animal Cognition,GBR,Open APC (Hybrid),1
2014,Animal Conservation,GBR,Open APC (Hybrid),2
2014,Animal Genetics,GBR,Open APC (Hybrid),1
2014,Annals of Behavioral Medicine,CAN,Open APC (Hybrid),1
2014,Annals of Behavioral Medicine,GBR,Open APC (Hybrid),2
2014,Annals of Emergency Medicine,GBR,Open APC (Hybrid),1
2014,Annals of Epidemiology,GBR,Open APC (Hybrid),1
2014,Annals of Glaciology,GBR,Open APC (Hybrid),2
2014,Annals of Hematology,GBR,Open APC (Hybrid),1
2014,Annals of Human Genetics,GBR,Open APC (Hybrid),3
2014,Annals of Neurology,GBR,Open APC (Hybrid),9
2014,Annals of Nutrition and Metabolism,GBR,Open APC (Hybrid),1
2014,Annals of Operations Research,GBR,Open APC (Hybrid),1
2014,Annals of the New York Academy of Sciences,GBR,Open APC (Hybrid),9
2014,Anthropology & Education Quarterly,GBR,Open APC (Hybrid),1
2014,Apidologie,AUT,Open APC (Hybrid),2
2014,Apidologie,SWE,Open APC (Hybrid),1
2014,Appetite,GBR,Open APC (Hybrid),2
2014,Applied Acoustics,GBR,Open APC (Hybrid),1
2014,Applied and Computational Harmonic Analysis,AUT,Open APC (Hybrid),1
2014,Applied Catalysis A: General,GBR,Open APC (Hybrid),1
2014,Applied Catalysis B: Environmental,GBR,Open APC (Hybrid),3
2014,Applied Energy,GBR,Open APC (Hybrid),10
2014,Applied Ergonomics,GBR,Open APC (Hybrid),3
2014,Applied Geography,AUT,Open APC (Hybrid),2
2014,Applied Geography,CAN,Open APC (Hybrid),1
2014,Applied Geography,GBR,Open APC (Hybrid),2
2014,Applied Health Economics and Health Policy,GBR,Open APC (Hybrid),1
2014,Applied Magnetic Resonance,GBR,Open APC (Hybrid),1
2014,Applied Microbiology and Biotechnology,AUT,Open APC (Hybrid),5
2014,Applied Microbiology and Biotechnology,GBR,Open APC (Hybrid),1
2014,Applied Physics A,AUT,Open APC (Hybrid),1
2014,Applied Physics B,AUT,Open APC (Hybrid),1
2014,Applied Physics Letters,AUT,Open APC (Hybrid),7
2014,Applied Physics Letters,DEU,Open APC (Hybrid),1
2014,Applied Physics Letters,GBR,Open APC (Hybrid),20
2014,Applied Spatial Analysis and Policy,GBR,Open APC (Hybrid),1
2014,Applied Stochastic Models in Business and Industry,AUT,Open APC (Hybrid),1
2014,Applied Surface Science,AUT,Open APC (Hybrid),1
2014,Applied Surface Science,GBR,Open APC (Hybrid),2
2014,Aquaculture Research,AUT,Open APC (Hybrid),1
2014,Aquatic Toxicology,GBR,Open APC (Hybrid),1
2014,Archaeological and Anthropological Sciences,CHE,Open APC (Hybrid),1
2014,Archaeological and Anthropological Sciences,GBR,Open APC (Hybrid),1
2014,Archaeological Prospection,GBR,Open APC (Hybrid),1
2014,Archives of Biochemistry and Biophysics,AUT,Open APC (Hybrid),1
2014,Archives of Microbiology,GBR,Open APC (Hybrid),1
2014,Archives of Toxicology,AUT,Open APC (Hybrid),1
2014,Archives of Toxicology,GBR,Open APC (Hybrid),1
2014,Area,GBR,Open APC (Hybrid),1
2014,Arthritis & Rheumatology,GBR,Open APC (Hybrid),7
2014,Arthritis Care & Research,GBR,Open APC (Hybrid),1
2014,Arthropod-Plant Interactions,SWE,Open APC (Hybrid),1
2014,Artificial Intelligence in Medicine,GBR,Open APC (Hybrid),1
2014,Asia-Pacific Financial Markets,GBR,Open APC (Hybrid),1
2014,Astrophysics and Space Science,GBR,Open APC (Hybrid),1
2014,Atherosclerosis,GBR,Open APC (Hybrid),4
2014,Atmospheric Environment,GBR,Open APC (Hybrid),1
2014,"Attention, Perception, & Psychophysics",GBR,Open APC (Hybrid),2
2014,Autism Research,GBR,Open APC (Hybrid),1
2014,Automated Software Engineering,GBR,Open APC (Hybrid),1
2014,Automatica,AUT,Open APC (Hybrid),1
2014,Automatica,GBR,Open APC (Hybrid),1
2014,Basic Research in Cardiology,GBR,Open APC (Hybrid),2
2014,Behavior Genetics,GBR,Open APC (Hybrid),3
2014,Behavior Research Methods,DEU,Open APC (Hybrid),1
2014,Behavior Research Methods,GBR,Open APC (Hybrid),2
2014,Behavioral Ecology and Sociobiology,GBR,Open APC (Hybrid),2
2014,Behavioral Neuroscience,GBR,Open APC (Hybrid),3
2014,Behaviour Research and Therapy,GBR,Open APC (Hybrid),4
2014,Behavioural Brain Research,GBR,Open APC (Hybrid),5
2014,Behavioural Processes,GBR,Open APC (Hybrid),1
2014,Best Practice & Research Clinical Endocrinology & Metabolism,GBR,Open APC (Hybrid),1
2014,Best Practice & Research Clinical Obstetrics & Gynaecology,GBR,Open APC (Hybrid),1
2014,Biochemical and Biophysical Research Communications,AUT,Open APC (Hybrid),1
2014,Biochemical and Biophysical Research Communications,DEU,Open APC (Hybrid),1
2014,Biochemical and Biophysical Research Communications,GBR,Open APC (Hybrid),10
2014,Biochemical Engineering Journal,GBR,Open APC (Hybrid),1
2014,Biochemical Journal,GBR,Open APC (Hybrid),33
2014,Biochemical Pharmacology,AUT,Open APC (Hybrid),3
2014,Biochemical Society Transactions,AUT,Open APC (Hybrid),1
2014,Biochemical Society Transactions,GBR,Open APC (Hybrid),7
2014,Biochemistry,AUT,Open APC (Hybrid),6
2014,Biochemistry,GBR,Open APC (Hybrid),6
2014,Biochimica et Biophysica Acta (BBA) - Bioenergetics,GBR,Open APC (Hybrid),2
2014,Biochimica et Biophysica Acta (BBA) - Biomembranes,AUT,Open APC (Hybrid),1
2014,Biochimica et Biophysica Acta (BBA) - Gene Regulatory Mechanisms,AUT,Open APC (Hybrid),1
2014,Biochimica et Biophysica Acta (BBA) - Gene Regulatory Mechanisms,GBR,Open APC (Hybrid),4
2014,Biochimica et Biophysica Acta (BBA) - General Subjects,GBR,Open APC (Hybrid),1
2014,Biochimica et Biophysica Acta (BBA) - Molecular and Cell Biology of Lipids,AUT,Open APC (Hybrid),5
2014,Biochimica et Biophysica Acta (BBA) - Molecular and Cell Biology of Lipids,GBR,Open APC (Hybrid),1
2014,Biochimica et Biophysica Acta (BBA) - Molecular Basis of Disease,AUT,Open APC (Hybrid),1
