dois,license,journal_title,publisher,issued,issn_type.x,issn,year_flipped,issn_type.y
10.1088/2053-1591/ab6767,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab6922,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab66f3,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab6893,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab66f1,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab67fe,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab6888,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab61b5,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab66f2,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab691a,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab688c,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab6acd,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab6ad5,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab6ad4,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab6a57,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab69d1,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab6a55,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab6ad7,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab69bf,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab6a53,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab6a58,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab6ad1,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab6b54,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab6c8d,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab6c87,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab6ca3,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab6c0b,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab6c14,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab6b66,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab6ca2,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab6c97,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab6c8e,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab6c9f,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab6b5f,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab6c92,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab6c88,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab6c9a,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab6c93,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab6c9d,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab6ca1,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab6c95,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab6c94,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab6c9e,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab6c96,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab62f2,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab6d32,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab6b64,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab6d2e,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab6c25,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab6c26,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab6c05,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab6c12,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab6c15,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab6c0c,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab6c16,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab6c13,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab6c1d,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab6c20,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab6c5e,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab6b52,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab6b5e,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab6c18,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab6c0a,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab6a48,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab6c1b,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab6c04,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab6c23,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab6b62,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab6d2f,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab6ad3,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab6ad2,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab6c63,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab6d2b,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab6b5c,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab6770,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab664e,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab6b63,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab6c09,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab6c0f,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab6c1a,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab6f33,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab6e7d,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab637e,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab7065,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab7160,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab6de7,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab6c19,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab6c21,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab6b58,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab6e86,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab6f37,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab6f3f,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab6db0,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab6e31,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab6fa5,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab6f39,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab6d30,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab6e37,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab6fac,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab6e7a,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab6db3,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab6e32,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab71d0,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab71d1,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab71cf,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab6e2e,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab721b,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab715a,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab7071,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab715c,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab7070,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab706a,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab706e,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab715e,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab70db,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab70de,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab70e4,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab7066,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab7161,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab706f,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab7162,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab70e0,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab7163,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab71c4,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
10.1088/2053-1591/ab71c5,http://creativecommons.org/licenses/by/4.0/,Materials Research Express,IOP Publishing,2020,issn_1,2053-1591,2020,issn
